fuente,Producto 2,mes,Agru. Ciclo,Fecha Seguimiento,Cuentas Norm,Saldo Norm,Cuentas Pendientes ,Saldo Pendiente,Momentos,Saldo Norm x Dia,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231006,124,144687139,99352,133039507661,02,143695002,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231007,932,1050760042,98544,132133434758,03,906072903,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231008,1330,1418488532,98146,131765706268,04,367728490,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231009,2108,2320540877,97368,130863653923,05,902052345,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231010,3338,3601771121,96138,129582423679,06,1281230244,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231011,4226,4436617727,95250,128747577073,07,834846606,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231012,4928,5435137794,94548,127749057006,08,998520067,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231013,5930,6685249454,93546,126498945346,09,1250111660,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231014,6868,7682052767,92608,125502142033,10,996803313,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231015,7383,8217589980,92093,124966604820,11,535537213,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231016,7878,8801172555,91598,124383022245,12,583582575,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231017,8941,9963159143,90535,123221035657,13,1161986588,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231018,10142,11536494563,89334,121647700237,14,1573335420,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231019,11067,12634283748,88409,120549911052,15,1097789185,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231020,12115,14052633963,87361,119131560837,16,1418350215,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231021,12896,14952646590,86580,118231548210,17,900012627,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231022,13432,15634706869,86044,117549487931,18,682060279,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231023,14558,17005037107,84918,116179157693,19,1370330238,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231024,15612,18406386801,83864,114777807999,20,1401349694,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231025,17632,21633208553,81844,111550986247,21,3226821752,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231026,19841,24977702302,79635,108206492498,22,3344493749,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231027,22287,28862747053,77189,104321447747,23,3885044751,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231028,24644,32162407406,74832,101021787394,24,3299660353,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231029,25968,33876599273,73508,99307595527,25,1714191867,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231030,30543,40575774819,68933,92608419981,26,6699175546,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231031,36536,49514032284,62940,83670162516,27,8938257465,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231101,45062,61705505099,54414,71478689701,28,12191472815,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231102,55853,77052876257,43623,56131318543,29,15347371158,
MasterCard,Exito Mastercard Clasica,202311,CICLO 1,20231103,68861,95812710524,30615,37371484276,30,18759834267,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20230918,1,7855189,64963,83333120014,01,7855189,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231024,98,112865533,64866,83228109670,02,105010344,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231025,670,721592446,64294,82619382757,03,608726913,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231026,1359,1598325506,63605,81742649697,04,876733060,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231027,1886,2136588748,63078,81204386455,05,538263242,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231028,2150,2431674303,62814,80909300900,06,295085555,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231029,2295,2603242624,62669,80737732579,07,171568321,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231030,2758,3212560148,62206,80128415055,08,609317524,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231031,3727,4302341183,61237,79038634020,09,1089781035,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231101,4776,5678170889,60188,77662804314,10,1375829706,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231102,5762,7043868077,59202,76297107126,11,1365697188,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231103,6813,8403924162,58151,74937051041,12,1360056085,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231104,7598,9340949080,57366,74000026123,13,937024918,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231105,8080,9876362547,56884,73464612656,14,535413467,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231106,8575,10472086782,56389,72868888421,15,595724235,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231107,9706,11877698094,55258,71463277109,16,1405611312,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231108,10887,13443184920,54077,69897790283,17,1565486826,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231109,12052,15081270830,52912,68259704373,18,1638085910,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231110,13403,17024730971,51561,66316244232,19,1943460141,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231111,14515,18486747656,50449,64854227547,20,1462016685,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231112,15080,19173995851,49884,64166979352,21,687248195,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231113,15874,20255063055,49090,63085912148,22,1081067204,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231114,18323,23448371275,46641,59892603928,23,3193308220,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231115,22694,29333294112,42270,54007681091,24,5884922837,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231116,29069,37818170902,35895,45522804301,25,8484876790,
MasterCard,Exito Mastercard Clasica,202311,CICLO 2,20231117,39465,52693294283,25499,30647680920,26,14875123381,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231013,38,36013342,23836,29701068087,01,36013342,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231014,246,293880051,23628,29443201378,02,257866709,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231015,343,404354506,23531,29332726923,03,110474455,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231016,443,501513354,23431,29235568075,04,97158848,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231017,711,801968031,23163,28935113398,05,300454677,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231018,968,1121018217,22906,28616063212,06,319050186,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231019,1155,1275466654,22719,28461614775,07,154448437,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231020,1273,1415292172,22601,28321789257,08,139825518,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231021,1385,1531377432,22489,28205703997,09,116085260,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231022,1474,1601637636,22400,28135443793,10,70260204,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231023,1677,1796795512,22197,27940285917,11,195157876,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231024,1907,2059182186,21967,27677899243,12,262386674,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231025,2125,2298449368,21749,27438632061,13,239267182,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231026,2372,2607685905,21502,27129395524,14,309236537,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231027,2668,2995944455,21206,26741136974,15,388258550,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231028,2935,3363711898,20939,26373369531,16,367767443,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231029,3065,3504624238,20809,26232457191,17,140912340,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231030,3519,4120712921,20355,25616368508,18,616088683,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231031,4119,4927813084,19755,24809268345,19,807100163,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231101,4881,5932156320,18993,23804925109,20,1004343236,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231102,5664,6877135223,18210,22859946206,21,944978903,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231103,6552,8085840381,17322,21651241048,22,1208705158,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231104,7315,9118758112,16559,20618323317,23,1032917731,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231105,7783,9670633984,16091,20066447445,24,551875872,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231106,8293,10322508577,15581,19414572852,25,651874593,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231107,9542,12004916942,14332,17732164487,26,1682408365,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231108,10775,13543338399,13099,16193743030,27,1538421457,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231109,12344,15672979466,11530,14064101963,28,2129641067,
MasterCard,Exito Mastercard Clasica,202311,CICLO 3,20231110,14978,19354203002,8896,10382878427,29,3681223536,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231101,2,2475534,104819,136211189579,01,2475534,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231108,181,227304889,104640,135986360224,02,224829355,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231109,1130,1235187116,103691,134978477997,03,1007882227,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231110,2353,2543365227,102468,133670299886,04,1308178111,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231111,2867,3058200375,101954,133155464738,05,514835148,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231112,3028,3217208850,101793,132996456263,06,159008475,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231113,3339,3539868444,101482,132673796669,07,322659594,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231114,4065,4356106201,100756,131857558912,08,816237757,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231115,5045,5494937806,99776,130718727307,09,1138831605,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231116,5829,6338047562,98992,129875617551,10,843109756,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231117,6588,7281478966,98233,128932186147,11,943431404,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231118,7452,8102222639,97369,128111442474,12,820743673,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231119,8031,8614151637,96790,127599513476,13,511928998,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231120,9287,9895667044,95534,126317998069,14,1281515407,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231121,10418,11125774637,94403,125087890476,15,1230107593,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231122,11481,12433536608,93340,123780128505,16,1307761971,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231123,12578,13901302615,92243,122312362498,17,1467766007,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231124,14387,16542204842,90434,119671460271,18,2640902227,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231125,15820,18471676178,89001,117741988935,19,1929471336,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231126,16779,19805949103,88042,116407716010,20,1334272925,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231127,19228,23552520538,85593,112661144575,21,3746571435,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231128,22050,27777616217,82771,108436048896,22,4225095679,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231129,25930,33315708749,78891,102897956364,23,5538092532,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231130,32634,43174672945,72187,93038992168,24,9858964196,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231201,41428,55672768683,63393,80540896430,25,12498095738,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231202,49985,67163469209,54836,69050195904,26,11490700526,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231203,55424,74444215678,49397,61769449435,27,7280746469,
MasterCard,Exito Mastercard Clasica,202312,CICLO 1,20231204,70210,95430073633,34611,40783591480,28,20985857955,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231123,1,2167742,65365,85369688193,01,2167742,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231124,22,15236984,65344,85356618951,02,13069242,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231125,311,266720449,65055,85105135486,03,251483465,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231126,527,416210597,64839,84955645338,04,149490148,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231127,1042,964997900,64324,84406858035,05,548787303,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231128,1539,1462426178,63827,83909429757,06,497428278,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231129,1877,1927685544,63489,83444170391,07,465259366,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231130,2488,2752097387,62878,82619758548,08,824411843,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231201,3503,4104468283,61863,81267387652,09,1352370896,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231202,4261,5060251115,61105,80311604820,10,955782832,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231203,4748,5616442326,60618,79755413609,11,556191211,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231204,5891,7021275442,59475,78350580493,12,1404833116,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231205,6974,8349307751,58392,77022548184,13,1328032309,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231206,8080,9869131822,57286,75502724113,14,1519824071,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231207,9151,11255905482,56215,74115950453,15,1386773660,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231208,9755,12051998780,55611,73319857155,16,796093298,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231209,10673,13394896772,54693,71976959163,17,1342897992,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231210,11315,14265285654,54051,71106570281,18,870388882,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231211,13039,16870431495,52327,68501424440,19,2605145841,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231212,14744,19300885751,50622,66070970184,20,2430454256,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231213,16694,22184417316,48672,63187438619,21,2883531565,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231214,19123,25495662164,46243,59876193771,22,3311244848,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231215,23157,31378415530,42209,53993440405,23,5882753366,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231216,27622,37643683215,37744,47728172720,24,6265267685,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231217,31946,43503670686,33420,41868185249,25,5859987471,
MasterCard,Exito Mastercard Clasica,202312,CICLO 2,20231218,41468,57474318519,23898,27897537416,26,13970647833,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231117,6,-97622,23728,29532077914,01,-97622,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231118,135,79796972,23599,29452183320,02,79894594,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231119,218,114214859,23516,29417765433,03,34417887,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231120,533,554811438,23201,28977168854,04,440596579,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231121,747,826967376,22987,28705012916,05,272155938,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231122,855,1000533199,22879,28531447093,06,173565823,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231123,1044,1165914973,22690,28366065319,07,165381774,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231124,1250,1402708794,22484,28129271498,08,236793821,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231125,1431,1580378151,22303,27951602141,09,177669357,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231126,1551,1685983544,22183,27845996748,10,105605393,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231127,1832,2079371886,21902,27452608406,11,393388342,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231128,2125,2482151757,21609,27049828535,12,402779871,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231129,2411,2868088830,21323,26663891462,13,385937073,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231130,3012,3657945676,20722,25874034616,14,789856846,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231201,3832,4706482014,19902,24825498278,15,1048536338,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231202,4531,5615517802,19203,23916462490,16,909035788,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231203,4956,6125567596,18778,23406412696,17,510049794,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231204,5966,7577066317,17768,21954913975,18,1451498721,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231205,7093,9007768812,16641,20524211480,19,1430702495,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231206,8228,10524785208,15506,19007195084,20,1517016396,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231207,9278,11989830838,14456,17542149454,21,1465045630,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231208,9971,12965406967,13763,16566573325,22,975576129,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231209,11302,14732783758,12432,14799196534,23,1767376791,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231210,12458,16314118711,11276,13217861581,24,1581334953,
MasterCard,Exito Mastercard Clasica,202312,CICLO 3,20231211,15655,20878797269,8079,8653183023,25,4564678558,
MasterCard,Exito Mastercard Clasica,202401,CICLO 1,20231207,22,7206524,114239,151008719999,01,7206524,
MasterCard,Exito Mastercard Clasica,202401,CICLO 1,20231208,653,509848033,113608,150506078490,02,502641509,
MasterCard,Exito Mastercard Clasica,202401,CICLO 1,20231209,1531,1068351006,112730,149947575517,03,558502973,
MasterCard,Exito Mastercard Clasica,202401,CICLO 1,20231210,2065,1420417665,112196,149595508858,04,352066659,
